id	name	formula	similarity	smiles	inchi	inchikey2D	score	xlogp	links
63	null	C15H14O6	0.4492216263039732	C1=CC2=C(C=C1O)OC(C(C2O)O)C3=C(C=C(C=C3)O)O	InChI=1S/C15H14O6/c16-7-1-3-9(11(18)5-7)15-14(20)13(19)10-4-2-8(17)6-12(10)21-15/h1-6,13-20H	LJGVPUMBMQFSNF	-159.74898616693656	0.956996977	KEGG Mine:(null)
64	null	C13H14O4	0.28012321486755626	CC(=CC=CC=CC=CC=CC(=O)O)C(=O)O	InChI=1S/C13H14O4/c1-11(13(16)17)9-7-5-3-2-4-6-8-10-12(14)15/h2-10H,1H3,(H,14,15)(H,16,17)	MPMBLAVMUMFJJV	-159.2047527667577	2.5	PubChem:(129779095)
65	null	C12H14O3	0.45134568004716663	CC(CC=CC1=CC=C(C=C1)O)C(=O)O	InChI=1S/C12H14O3/c1-9(12(14)15)3-2-4-10-5-7-11(13)8-6-10/h2,4-9,13H,3H2,1H3,(H,14,15)	JJRCSBSBCGTUFN	-152.9265468867864	2.38323998	KEGG Mine:(null)
66	null	C29H28O8	0.29478907538737137	CC(C1=C(C=C(C=C1)O)O)C(C2=C(C=C(C=C2)O)O)C(CC3=C(C=C(C=C3)O)O)C4=C(C=C(C=C4)O)O	InChI=1S/C29H28O8/c1-15(21-7-4-18(31)12-26(21)35)29(23-9-6-20(33)14-28(23)37)24(22-8-5-19(32)13-27(22)36)10-16-2-3-17(30)11-25(16)34/h2-9,11-15,24,29-37H,10H2,1H3	FKUHMEVYENSFRX	-300.228839920836	5.0999999	PubChem:(117705158)
67	L-Glutamic acid,2,3,4-tetrahydro-2,4-dioxo-6-pteridinyl)methyl]amino]benzoyl]-	C19H17N7O8	0.4920032135240726	C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2=CN=C3C(=N2)C(=O)NC(=O)N3)N=O	InChI=1S/C19H17N7O8/c27-13(28)6-5-12(18(31)32)22-16(29)9-1-3-11(4-2-9)26(25-34)8-10-7-20-15-14(21-10)17(30)24-19(33)23-15/h1-4,7,12H,5-6,8H2,(H,22,29)(H,27,28)(H,31,32)(H2,20,23,24,30,33)	KFMRVHJXQLOMMS	-294.43139830103354	-0.899999976	PubChem:(99984, 131880499)
68	bmse000847	C11H20O4	0.7414914235533259	C(CCCCC(=O)O)CCCCC(=O)O	InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)	LWBHHRRTOZQPDM	-30.65024291972419	2.61212873	PubChem:(15816, 6992916, 12400842, 57459457); HMDB:(888); CHEBI:(73713); ZINC bio:(ZINC01593115); Natural Products:(UNPD161504); NORMAN:(NS00002110); SuperNatural:(SN00002337, SN00232703); COCONUT:(CNP0292095, CNP0421436); additional:(null); PubMed:(null); PubChem class - bio and metabolites:(null); PubChem class - safety and toxic:(null); Training Set:(null)
69	null	C30H38O11	0.3368325594091967	CC1CC(C(C2(C13C(C(CC2OC(=O)C4=CC=CC=C4)C(O3)(C)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C	InChI=1S/C30H38O11/c1-16-13-23(37-18(3)32)26(39-20(5)34)29(15-36-17(2)31)24(40-27(35)21-11-9-8-10-12-21)14-22-25(38-19(4)33)30(16,29)41-28(22,6)7/h8-12,16,22-26H,13-15H2,1-7H3	PBBYYGCXAHKQFJ	-358.62831101475024	3.20000005	PubChem:(14414924, 23900068, 101688443); KNApSAcK:(13166); Natural Products:(UNPD111432, UNPD29209); SuperNatural:(SN00285338, SN00357181); COCONUT:(CNP0319343); PubMed:(null)
71	sebacate	C10H18O4	0.7189451490384683	C(CCCCC(=O)O)CCCC(=O)O	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	CXMXRPHRNRROMY	-40.511765078652076	2.16291595	PubChem:(5192, 1549016, 10465569, 23079045, 56933548, 71309007, 90755858, 102601074); MeSH:(5192); HMDB:(792); KNApSAcK:(1202); CHEBI:(41865, 76283); KEGG:(C08277); Biocyc:(CPD-3623); ZINC bio:(ZINC01531045); Natural Products:(UNPD70014); NORMAN:(NS00011501); SuperNatural:(SN00307005, SN00002170); COCONUT:(CNP0082571, CNP0311812); PubChem class - food:(null); additional:(null); PubMed:(null); PubChem class - bio and metabolites:(null); PubChem class - safety and toxic:(null); Training Set:(null)
77	null	C29H54N2O15	0.5195753863132767	CC(COCCOCCCC1C(C(C(C(O1)CO)O)O)NC(=O)C)COCCOCCOC2C(C(C(C(O2)CO)O)O)NC(=O)C	InChI=1S/C29H54N2O15/c1-17(15-42-9-7-40-6-4-5-20-23(30-18(2)34)27(38)25(36)21(13-32)45-20)16-43-10-8-41-11-12-44-29-24(31-19(3)35)28(39)26(37)22(14-33)46-29/h17,20-29,32-33,36-39H,4-16H2,1-3H3,(H,30,34)(H,31,35)	TYRSERDXTADRDI	-220.17448785283557	-3.4000001	PubChem:(137413033)
78	null	C27H33N7O12	0.4006971040281475	C1=CC(=O)N(C(=C1)C(=O)NC(CN(CC(CO)NC(=O)C2=CC=CC(=O)N2O)CC(CO)NC(=O)C3=CC=CC(=O)N3O)CO)O	InChI=1S/C27H33N7O12/c35-13-16(28-25(41)19-4-1-7-22(38)32(19)44)10-31(11-17(14-36)29-26(42)20-5-2-8-23(39)33(20)45)12-18(15-37)30-27(43)21-6-3-9-24(40)34(21)46/h1-9,16-18,35-37,44-46H,10-15H2,(H,28,41)(H,29,42)(H,30,43)	RCAMLNFBSDWOEM	-323.64059899665267	-2.5	PubChem:(102037189)
80	N-Myristoyl-gly	C16H31NO3	0.6785099403334515	CCCCCCCCCCCCCC(=O)NCC(=O)O	InChI=1S/C16H31NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(18)17-14-16(19)20/h2-14H2,1H3,(H,17,18)(H,19,20)	DYUGTPXLDJQBRB	-46.24510166688994	5.4000001	PubChem:(72348, 4060556); MeSH:(72348); HMDB:(13250); CHEBI:(86500, 87142); ZINC bio:(ZINC71788297); COCONUT:(CNP0364014); PubChem class - bio and metabolites:(null); PubMed:(null)
81	null	C17H27NO5	0.3040563698721265	CCOC(CN(CC1=CC(=CC=C1)O)CC(=O)OCC)OCC	InChI=1S/C17H27NO5/c1-4-21-16(20)12-18(13-17(22-5-2)23-6-3)11-14-8-7-9-15(19)10-14/h7-10,17,19H,4-6,11-13H2,1-3H3	ROCAMHUYTKUCKF	-246.00908933768795	2.29999995	PubChem:(138944006)
82	tert-butyl N-[1-[[2-(tert-butylamino)-1-(2-ethynylphenyl)-2-oxoethyl]-heptylamino]-3-hydroxy-1-oxopropan-2-yl]carbamate	C29H45N3O5	0.3854006011143526	CCCCCCCN(C(C1=CC=CC=C1C#C)C(=O)NC(C)(C)C)C(=O)C(CO)NC(=O)OC(C)(C)C	InChI=1S/C29H45N3O5/c1-9-11-12-13-16-19-32(26(35)23(20-33)30-27(36)37-29(6,7)8)24(25(34)31-28(3,4)5)22-18-15-14-17-21(22)10-2/h2,14-15,17-18,23-24,33H,9,11-13,16,19-20H2,1,3-8H3,(H,30,36)(H,31,34)	XDTSYPRNAPEQSB	-271.12271362761874	5.0	PubChem:(18037434)
84	null	C13H24O13	0.624321946323288	C(C1C(C(C(C(O1)OC(C(C(CO)O)O)C(C(C(=O)O)O)O)O)O)O)O	InChI=1S/C13H24O13/c14-1-3(16)5(17)11(8(20)9(21)12(23)24)26-13-10(22)7(19)6(18)4(2-15)25-13/h3-11,13-22H,1-2H2,(H,23,24)	PBTOFBILFMYUQO	-89.90314584222921	-5.02209568	EcoCyc Mine:(null); KEGG Mine:(null)
85	null	C21H42N6O15	0.33406992105407646	C(C(C(C(C(CO)O)O)O)O)NC1=NC(=NC(=N1)NCC(C(C(C(CO)O)O)O)O)NCC(C(C(C(CO)O)O)O)O	InChI=1S/C21H42N6O15/c28-4-10(34)16(40)13(37)7(31)1-22-19-25-20(23-2-8(32)14(38)17(41)11(35)5-29)27-21(26-19)24-3-9(33)15(39)18(42)12(36)6-30/h7-18,28-42H,1-6H2,(H3,22,23,24,25,26,27)	RRWNBKNHPINEHL	-298.83499797611756	-6.9000001	PubChem:(54282659)
86	2-[3-(4-methoxyphenyl)propyl]propanedioic acid	C13H16O5	0.35452518291830204	COC1=CC=C(C=C1)CCCC(C(=O)O)C(=O)O	InChI=1S/C13H16O5/c1-18-10-7-5-9(6-8-10)3-2-4-11(12(14)15)13(16)17/h5-8,11H,2-4H2,1H3,(H,14,15)(H,16,17)	NKGZYAPFEGANPM	-203.54573517365066	2.29999995	PubChem:(14040667)
88	null	C23H15N3O8	0.3640776379498265	CC1=C(C=CC(=C1)[N+](=O)[O-])N2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)OCC4=CC=C(C=C4)[N+](=O)[O-]	InChI=1S/C23H15N3O8/c1-13-10-17(26(32)33)7-9-20(13)24-21(27)18-8-4-15(11-19(18)22(24)28)23(29)34-12-14-2-5-16(6-3-14)25(30)31/h2-11H,12H2,1H3	SGVIZMXWACYGBP	-207.2799128638841	3.79999995	PubChem:(126186687)
89	3,4-diethyl-7-hydroxychromen-2-one	C13H14O3	0.5134607495224822	CCC1=C(C(=O)OC2=C1C=CC(=C2)O)CC	InChI=1S/C13H14O3/c1-3-9-10(4-2)13(15)16-12-7-8(14)5-6-11(9)12/h5-7,14H,3-4H2,1-2H3	PARWWKRYFAYELO	-129.23375955776646	2.70000005	PubChem:(20230413)
90	null	C4H6N2O4P2	0.20791826346898223	C(C1C(C(=O)N1P=N)OP=O)O	InChI=1S/C4H6N2O4P2/c5-11-6-2(1-7)3(4(6)8)10-12-9/h2-3,5,7H,1H2	PIBZCWLSHNDICS	-322.3834502855605	-1.0	PubChem:(130184953, 132242063)
91	null	C42H56N8O6	0.4140392522216269	CCCC(C1=NC=C(N1)C2=CC=C(C=C2)C3=CC=C(C=C3)C4=CN=C(N4)C5CCC(N5C(=O)C(C(C)C)NC(=O)OC)C)N(C)C(=O)C(C(C)C)NC(=O)OC	InChI=1S/C42H56N8O6/c1-10-11-33(49(7)39(51)35(24(2)3)47-41(53)55-8)37-43-22-31(45-37)29-17-13-27(14-18-29)28-15-19-30(20-16-28)32-23-44-38(46-32)34-21-12-26(6)50(34)40(52)36(25(4)5)48-42(54)56-9/h13-20,22-26,33-36H,10-12,21H2,1-9H3,(H,43,45)(H,44,46)(H,47,53)(H,48,54)	KMOMPNNPTJMDJF	-291.93450750655404	6.30000019	PubChem:(130457719)
92	1, monooctyl ester	C16H22O4	0.5592588714180425	CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)O	InChI=1S/C16H22O4/c1-2-3-4-5-6-9-12-20-16(19)14-11-8-7-10-13(14)15(17)18/h7-8,10-11H,2-6,9,12H2,1H3,(H,17,18)	PKIYFBICNICNGJ	-83.81744605990134	4.33014011	PubChem:(79362, 21863390, 131668111, 131698664); MeSH:(79362); CHEBI:(132583); NORMAN:(NS00032880); COCONUT:(CNP0081929); additional:(null); PubMed:(null); KEGG Mine:(null)
93	null	C18H18O9	0.6099393842154156	C1=COC2=CC3=C(C=C21)C=C(C(=O)O3)COC4C(C(C(C(O4)CO)O)O)O	InChI=1S/C18H18O9/c19-6-13-14(20)15(21)16(22)18(27-13)25-7-10-4-9-3-8-1-2-24-11(8)5-12(9)26-17(10)23/h1-5,13-16,18-22H,6-7H2	JLHHFBIVKZMJBW	-188.39938411912794	-0.200000003	PubChem:(20607152)
96	2-[[2-[(2-amino-3-methylbutanoyl)amino]-5-(diaminomethylideneamino)pentanoyl]amino]-3-(4-hydroxyphenyl)propanoic acid	C20H32N6O5	0.34435995003147957	CC(C)C(C(=O)NC(CCCN=C(N)N)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)N	InChI=1S/C20H32N6O5/c1-11(2)16(21)18(29)25-14(4-3-9-24-20(22)23)17(28)26-15(19(30)31)10-12-5-7-13(27)8-6-12/h5-8,11,14-16,27H,3-4,9-10,21H2,1-2H3,(H,25,29)(H,26,28)(H,30,31)(H4,22,23,24)	WKWJJQZZZBBWKV	-263.5157407198092	-0.286459446	PubChem:(9803073, 18232248)
97	null	C12H14O2	0.42508006342268656	CC1=CC=CC=C(C(=CC=C1O)O)C	InChI=1S/C12H14O2/c1-9-5-3-4-6-10(2)12(14)8-7-11(9)13/h3-8,13-14H,1-2H3	PQCLOKXLHSJGFT	-116.49149437140602	3.19888115	PubChem:(135188918)
98	null	C12H20O3	0.5707071284697243	C=CCCC(=O)CCCCCCC(=O)O	InChI=1S/C12H20O3/c1-2-3-8-11(13)9-6-4-5-7-10-12(14)15/h2H,1,3-10H2,(H,14,15)	SSWMCKDDLBLJIT	-78.699363224718	2.20000005	PubChem:(58070895)
99	null	C8H8N4O2S	0.4042454799137156	C1=CC=C(C=C1)N2C(=NC(=N2)S(=O)O)N	InChI=1S/C8H8N4O2S/c9-7-10-8(15(13)14)11-12(7)6-4-2-1-3-5-6/h1-5H,(H,13,14)(H2,9,10,11)	JABMHIUGBXILFA	-162.25645116184043	0.800000012	PubChem:(91561854, 91561855)
101	lyxonate	C5H10O6	0.3909124087931355	C(C(C(C(C(=O)O)O)O)O)O	InChI=1S/C5H10O6/c6-1-2(7)3(8)4(9)5(10)11/h2-4,6-9H,1H2,(H,10,11)	QXKAIJAYHKCRRA	-93.71726298153507	-2.70000005	PubChem:(10264, 644110, 122045, 152955, 439259, 3399991, 5460677, 5459849, 5459898, 5460050, 5460056, 6602426, 6602431, 6971039, 6971040, 6971041, 6971042, 6971043, 23616890, 58332772, 89956204, 131204550); MeSH:(122045, 152955, 6602431, 6971043); HMDB:(539, 867, 59750, 60255, 60256); CHEBI:(134538, 48092, 17773, 87765, 33510, 20912, 6268, 48093, 16157, 16501, 28146, 21077, 17746); KEGG:(C00545, C05411, C05412, C00502, C01685, C00878); Biocyc:(CPD0-1198, CPD-1117, CPD0-2504, CPD-1114, D-XYLONATE, CPD-373, CPD-8902, L-XYLONATE); ZINC bio:(ZINC00895289, ZINC00895290, ZINC00895291, ZINC00895294, ZINC08551175, ZINC08551176); Natural Products:(UNPD145733, UNPD42700, UNPD131225); Plantcyc:(CPD0-1198, CPD-1117, CPD-1114, D-XYLONATE); NORMAN:(NS00044028); SuperNatural:(SN00373299, SN00290258, SN00375233); COCONUT:(CNP0082882, CNP0348844); PubMed:(null); YMDB Mine:(null); PubChem class - bio and metabolites:(null); PubChem class - safety and toxic:(null); Training Set:(null)
102	null	C20H26O6	0.3002598826462249	C1CCCC(CCC1)C23CCCCCC4C2(C(=O)OC4=O)C(=O)OC3=O	InChI=1S/C20H26O6/c21-15-14-11-7-4-8-12-19(13-9-5-2-1-3-6-10-13)16(22)26-18(24)20(14,19)17(23)25-15/h13-14H,1-12H2	YHJLAYMWZIQISL	-244.05394900009128	4.80000019	PubChem:(91037095)
104	null	C12H23NO3	0.5143436611045625	C(CCCCC(=O)O)CCCC(CC=O)N	InChI=1S/C12H23NO3/c13-11(9-10-14)7-5-3-1-2-4-6-8-12(15)16/h10-11H,1-9,13H2,(H,15,16)	AWGHNUNJZFZCCH	-123.00714066003496	1.79483914	KEGG Mine:(null)
105	null	C20H40N2O5	0.3270802880585287	CCCC(=O)OCCCCCCOC(=O)CCN(C)CCOCCN(C)C	InChI=1S/C20H40N2O5/c1-5-10-19(23)26-15-8-6-7-9-16-27-20(24)11-12-22(4)14-18-25-17-13-21(2)3/h5-18H2,1-4H3	NYRWJYPNMQLYFD	-215.67017315547614	2.0999999	PubChem:(58512738)
106	null	C13H16O	0.5069168577598251	CCCCCC#CC1=CC=CC=C1O	InChI=1S/C13H16O/c1-2-3-4-5-6-9-12-10-7-8-11-13(12)14/h7-8,10-11,14H,2-5H2,1H3	FUVVXNWLSUOXAL	-72.34705811583578	4.4000001	PubChem:(10987030)
107	null	C19H32O4	0.4165959455028639	CC(=C)C(CCCCCCCCCCC(C=C)C(=O)O)C(=O)O	InChI=1S/C19H32O4/c1-4-16(18(20)21)13-11-9-7-5-6-8-10-12-14-17(15(2)3)19(22)23/h4,16-17H,1-2,5-14H2,3H3,(H,20,21)(H,22,23)	QMYMTAVBJNPQLY	-168.07211005550647	6.5999999	PubChem:(88025973)
108	Oprea1_432931	C7H10N6O2	0.5162224867520679	CN1C2=C(C(=O)N(C1=O)C)NC(=N2)NN	InChI=1S/C7H10N6O2/c1-12-4-3(9-6(10-4)11-8)5(14)13(2)7(12)15/h8H2,1-2H3,(H2,9,10,11)	VDUMLSGFIWJPIK	-147.90901836859024	-0.972450137	PubChem:(96255)
109	Oprea1_191177	C14H20N2O4S2	0.263951497445286	C1CCC(C1)NS(=O)(=O)C2=CC=C(C=C2)S(=O)(=O)NC3CC3	InChI=1S/C14H20N2O4S2/c17-21(18,15-11-3-1-2-4-11)13-7-9-14(10-8-13)22(19,20)16-12-5-6-12/h7-12,15-16H,1-6H2	OLBKBJVLIGSXDP	-135.60975804745587	1.70000005	PubChem:(858992)
110	Corfree M 2	C12H22O4	0.591534054070205	C(CCCCCC(=O)O)CCCCC(=O)O	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	TVIDDXQYHWJXFK	-65.27015018644941	3.06134129	PubChem:(12736, 6991984, 12400841, 11665832, 11229952, 16212954, 71309580, 90477850); MeSH:(12736); HMDB:(623); CHEBI:(76273, 4676); KEGG:(C02678); HSDB:(693-23-2); Biocyc:(CPD-10670); ZINC bio:(ZINC01529497); Natural Products:(UNPD31013); NORMAN:(NS00010129); SuperNatural:(SN00002058, SN00283277); COCONUT:(CNP0282563, CNP0293008); PubChem class - food:(null); additional:(null); PubMed:(null); PubChem class - bio and metabolites:(null); PubChem class - safety and toxic:(null); Training Set:(null)
112	4-[[4-hydroxy-2,5-dimethyl-3-[(2,3,4-trihydroxyphenyl)methyl]phenyl]methyl]benzene-1,2,3-triol	C22H22O7	0.41435366430033754	CC1=CC(=C(C(=C1O)CC2=C(C(=C(C=C2)O)O)O)C)CC3=C(C(=C(C=C3)O)O)O	InChI=1S/C22H22O7/c1-10-7-14(8-12-3-5-16(23)21(28)19(12)26)11(2)15(18(10)25)9-13-4-6-17(24)22(29)20(13)27/h3-7,23-29H,8-9H2,1-2H3	MCFMSTSGOOISJB	-249.2777114113693	4.0	PubChem:(22731688)
115	null	C10H18O11	0.4133443701247179	C(=O)C(C(C(C(C(C(C(C(C(=O)O)O)O)O)O)O)O)O)O	InChI=1S/C10H18O11/c11-1-2(12)3(13)4(14)5(15)6(16)7(17)8(18)9(19)10(20)21/h1-9,12-19H,(H,20,21)	OSISYYPMQXIXQB	-100.45339484669019	-4.52305698	PubChem:(22828196, 87815253)
116	(2S)-6-amino-2-[[2-[[2-[[(2S)-2-[[2-[[2-[[(2S)-2-[[2-[(2-aminoacetyl)amino]acetyl]amino]-3-hydroxypropanoyl]amino]acetyl]amino]acetyl]amino]-3-hydroxypropanoyl]amino]acetyl]amino]acetyl]amino]hexanoic acid	C24H42N10O12	0.34644655862688384	C(CCN)CC(C(=O)O)NC(=O)CNC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)CN	InChI=1S/C24H42N10O12/c25-4-2-1-3-13(24(45)46)32-19(40)9-28-17(38)6-30-23(44)15(12-36)34-21(42)10-29-18(39)7-31-22(43)14(11-35)33-20(41)8-27-16(37)5-26/h13-15,35-36H,1-12,25-26H2,(H,27,37)(H,28,38)(H,29,39)(H,30,44)(H,31,43)(H,32,40)(H,33,41)(H,34,42)(H,45,46)	PWYWTDAQCBWZLB	-321.6321927722478	-9.80000019	PubChem:(11686123)
117	null	C12H19N3O	0.432241500927429	CC1=C(C(=O)NC(=N1)CC2CCCCC2)N	InChI=1S/C12H19N3O/c1-8-11(13)12(16)15-10(14-8)7-9-5-3-2-4-6-9/h9H,2-7,13H2,1H3,(H,14,15,16)	BWOYIEHAYXTJDU	-131.51640315105968	1.79999995	PubChem:(136017178)
119	null	C4H6N2O7S2	0.2364775452420552	CC1=C(C(=O)N(N1)S(=O)(=O)O)S(=O)(=O)O	InChI=1S/C4H6N2O7S2/c1-2-3(14(8,9)10)4(7)6(5-2)15(11,12)13/h5H,1H3,(H,8,9,10)(H,11,12,13)	DNODDSAKDMLXIK	-304.1689716782526	-1.10000002	PubChem:(20089724)
120	9-tert-butyl 3-ethyl 7-oxo-9-azabicyclo[3.3.1]nonane-3,9-dicarboxylate	C16H25NO5	0.3382339114726396	CCOC(=O)C1CC2CC(=O)CC(C1)N2C(=O)OC(C)(C)C	InChI=1S/C16H25NO5/c1-5-21-14(19)10-6-11-8-13(18)9-12(7-10)17(11)15(20)22-16(2,3)4/h10-12H,5-9H2,1-4H3	KHUPXDHFHJDBPZ	-261.0676901160933	1.39999998	PubChem:(72208217, 97295103, 137957819)
121	8,9-dihydroxy stearic acid	C18H36O4	0.6302151877953643	CCCCCCCCCC(C(CCCCCCC(=O)O)O)O	InChI=1S/C18H36O4/c1-2-3-4-5-6-7-10-13-16(19)17(20)14-11-8-9-12-15-18(21)22/h16-17,19-20H,2-15H2,1H3,(H,21,22)	JIUABTQMUFTVLS	-70.79418988369376	5.0999999	PubChem:(5282929)
122	tetradecanedioate	C14H26O4	0.6547522172556416	C(CCCCCCC(=O)O)CCCCCC(=O)O	InChI=1S/C14H26O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h1-12H2,(H,15,16)(H,17,18)	HQHCYKULIHKCEB	-48.21506618740553	3.95976686	PubChem:(13185, 7057923, 102602254); MeSH:(13185); HMDB:(872); CHEBI:(76281, 76308); ZINC bio:(ZINC03860440); Natural Products:(UNPD157587); NORMAN:(NS00007914); SuperNatural:(SN00005653); COCONUT:(CNP0118313, CNP0288337); additional:(null); PubMed:(null); PubChem class - bio and metabolites:(null); PubChem class - safety and toxic:(null); Training Set:(null)
124	9-keto stearic acid	C18H34O3	0.5452298965358229	CCCCCCCCCC(=O)CCCCCCCC(=O)O	InChI=1S/C18H34O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h2-16H2,1H3,(H,20,21)	KNYQSFOUGYMRDE	-110.13473859658106	5.79645014	PubChem:(3083831); HMDB:(30979); Natural Products:(UNPD106413); SuperNatural:(SN00245521); COCONUT:(CNP0352661); PubChem class - bio and metabolites:(null); PubMed:(null); KEGG Mine:(null)
125	null	C4H7O4PS	0.440904980000958	C1C(C2COP(=S)(O1)O2)O	InChI=1S/C4H7O4PS/c5-3-1-6-9(10)7-2-4(3)8-9/h3-5H,1-2H2	NAQNSXKXFQIFMQ	-140.67599513269872	0.200000003	PubChem:(11116671, 14930829)
126	null	C2HN2O4P	0.24859645780185424	C(#N)OP(=O)(O)OC#N	InChI=1S/C2HN2O4P/c3-1-7-9(5,6)8-2-4/h(H,5,6)	WPZXXYCNJFVYAZ	-89.17329534097269	-0.400000006	PubChem:(22470549)
127	10-Oxotridecanoic acid	C13H24O3	0.62614166542744	CCCC(=O)CCCCCCCCC(=O)O	InChI=1S/C13H24O3/c1-2-9-12(14)10-7-5-3-4-6-8-11-13(15)16/h2-11H2,1H3,(H,15,16)	YZHJFSDMZMTRPY	-63.191584931771914	3.0999999	PubChem:(5282990)
131	6-oxononanoic acid	C9H16O3	0.6246635761248193	CCCC(=O)CCCCC(=O)O	InChI=1S/C9H16O3/c1-2-5-8(10)6-3-4-7-9(11)12/h2-7H2,1H3,(H,11,12)	NTQPWIWDPJRIPQ	-58.16423330853676	0.899999976	PubChem:(5282981)
132	3-methyl-4-nitro-1-(4-nitrophenyl)-5-pyrazol-1-ylpyrazole	C13H10N6O4	0.4297369287561875	CC1=NN(C(=C1[N+](=O)[O-])N2C=CC=N2)C3=CC=C(C=C3)[N+](=O)[O-]	InChI=1S/C13H10N6O4/c1-9-12(19(22)23)13(16-8-2-7-14-16)17(15-9)10-3-5-11(6-4-10)18(20)21/h2-8H,1H3	ARKKZNPKRYRHRH	-197.51061468007876	2.29999995	PubChem:(13101620)
133	null	C20H18O9	0.49506118632155927	C1=CC=C2C(=C1)C(=O)C3=CC(=C(C(=C3C2=O)O)C4C(C(C(C(O4)CO)O)O)O)O	InChI=1S/C20H18O9/c21-6-11-16(25)18(27)19(28)20(29-11)13-10(22)5-9-12(17(13)26)15(24)8-4-2-1-3-7(8)14(9)23/h1-5,11,16,18-22,25-28H,6H2	WTHXGIAKMIQVNJ	-238.4643892312102	0.200000003	PubChem:(90477758); Natural Products:(UNPD171056); SuperNatural:(SN00275618); COCONUT:(CNP0161525)
134	Myristoyl glutamic acid	C19H35NO5	0.6500758435186352	CCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O	InChI=1S/C19H35NO5/c1-2-3-4-5-6-7-8-9-10-11-12-13-17(21)20-16(19(24)25)14-15-18(22)23/h16H,2-15H2,1H3,(H,20,21)(H,22,23)(H,24,25)	MTJZWYHTZFVEGI	-68.78554630817786	5.30000019	PubChem:(10110327, 10216105, 18634845, 58133400); NORMAN:(NS00040737); PubMed:(null)
135	null	C22H36N2O11	0.37683470136080155	CC(=O)NC1C(C(C(OC1OCCCCCNC(=O)CCO)COC(=O)C)OC(=O)C)OC(=O)C	InChI=1S/C22H36N2O11/c1-13(26)24-19-21(34-16(4)29)20(33-15(3)28)17(12-32-14(2)27)35-22(19)31-11-7-5-6-9-23-18(30)8-10-25/h17,19-22,25H,5-12H2,1-4H3,(H,23,30)(H,24,26)	LTZDOUVLBYWAEX	-206.4621566446691	-1.20000005	PubChem:(117854909)
136	null	C16H28O6	0.5008388755248374	CCCC(CCC(CCCCC(=O)O)CC(=O)O)CC(=O)O	InChI=1S/C16H28O6/c1-2-5-12(10-15(19)20)8-9-13(11-16(21)22)6-3-4-7-14(17)18/h12-13H,2-11H2,1H3,(H,17,18)(H,19,20)(H,21,22)	IRGIXROXSDLTBE	-120.36544715287661	3.4000001	PubChem:(53931246)
138	null	C13H18N2O2S2	0.3380263728409175	CCN(C1CC1)S(=O)(=O)C2=C(C=CC(=C2)C(=S)N)C	InChI=1S/C13H18N2O2S2/c1-3-15(11-6-7-11)19(16,17)12-8-10(13(14)18)5-4-9(12)2/h4-5,8,11H,3,6-7H2,1-2H3,(H2,14,18)	PHXIZRZWMGLVGP	-166.58146426134113	1.79999995	PubChem:(64170811)
140	null	C15H29NO3	0.5833780625650131	CCCCCCCCCCCC(=O)C(CC(=O)O)N	InChI=1S/C15H29NO3/c1-2-3-4-5-6-7-8-9-10-11-14(17)13(16)12-15(18)19/h13H,2-12,16H2,1H3,(H,18,19)	YLPFCMHZWNBCTK	-110.86242566819668	1.5	PubChem:(54514700)
141	pentadecanedioate	C15H28O4	0.5910705210364031	C(CCCCCCC(=O)O)CCCCCCC(=O)O	InChI=1S/C15H28O4/c16-14(17)12-10-8-6-4-2-1-3-5-7-9-11-13-15(18)19/h1-13H2,(H,16,17)(H,18,19)	BTZVDPWKGXMQFW	-64.28649018337875	4.40897942	PubChem:(160576, 7506720); ZINC bio:(ZINC05113062); Natural Products:(UNPD25805); SuperNatural:(SN00011484); COCONUT:(CNP0043838, CNP0367985); PubChem class - safety and toxic:(null); PubMed:(null)
142	null	C12H20O2	0.44294273797054434	CCCCCCCCC=C[CH+]C(=O)O	InChI=1S/C12H20O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h9-11H,2-8H2,1H3/p+1	MVAMWBXECWOYNL	-91.56429136181626	4.4000001	PubChem:(136901192, 136901193)
